뉴스제목,주가변동
"LG디스플레이, 4분기 컨센서스 상회 전망-KB",0
"엔비디아, 中 AI 시장 겨냥한 저성능 칩 개발",0
"비보존제약, 주식병합 완료로 거래 재개... ""기업가치 제고""",0
"‘국내 ETF 1위’ 삼성자산운용, 금융위 공로상 수상",0
"[공시]한국콜마, 3분기 영업익 310억..71.5%↑",0
'아트테크'는 계속된다...미래에셋증권 초대전,0
시총 2조 기업 매출이 5900만원?...주가 이틀만에 반토막 [e종목은 왜],0
"벽에 밀치더니 강제키스..홍콩서 '라방'중인 한국여성 성추행한 인도男, 결국..",0
"[공시]한화오션, 7917억 규모 수상함 2척 수주 계약",0
"한국비엔씨, 3분기 영업익 36억···흑자전환 성공",0
"[공시]대신증권, 3분기 영업익 421억..전년比 76.5%↑",0
"""이사회·감사위원회, 내부통제 시스템 감시의무 주목해야""",0
"'경고장' 날린 美연준, 국내 증시 쓰나미 올까",0
"군인공제회, 사랑의 밥퍼 봉사",0
"'중견-스타트업 매칭 지원' 산업부, 상생라운지 개최",0
"[속보]뉴욕증시, 파월 쇼크에 9일 만에 하락...테슬라, 5.5% 급락",0
키움증권 “키움 히어로즈 팬사인회 개최”,0
"한국 OECD 암호화자산 정보교환 체계 공동성명..""역외탈세 방지""",0
학생·부하직원 성폭행…칠레 자치단체장 도주,0
"코아시아씨엠, 3Q 연결 매출 796억원…직전 분기比 30%↑",0
"공매도 금지 후 3조 사들인 外人, 2차전지주는 집중적으로 팔았다",0
"유엔, 강제북송금지 촉구...북 ""미국의 음모""",0
증시 '기울어진 운동장' 바로잡기… 공매도 내년 하반기에나 풀릴수도,0
"MS, 엔비디아 AI 반도체 대체할 '마이아' 공개",0
"SK증권 ""비에이치 목표가 하향""...3만2500원 제시",0
"HLB 대차잔고 급격히 줄어, 공매도 금지효과 나오나",0
미 소비둔화 현실화...소매매출 7개월 만에 감소,0
"[fn마감시황] 코스피, 외인 매수세에 강보합 마감...코스닥도 반등",0
"[fn오후시황] 코스피, 외인 '사자'에 보합권서 등락",0
"HL홀딩스, 주주환원 정책에도 목표주가 5.1만→4.5만-하나",0
"美 SF 연은 총재, 섣부른 인플레 전쟁 승리는 위험",0
공모채 시장 수급 부담에 조기 폐장... 돈 급한 기업들 사모채로 눈돌린다,0
"[fn마켓워치]노틱캐피탈, 2차전지 장비 ETS 투자 추진",0
"[fn마켓워치]인포뱅크-대구창조경제센터, 비수도권·지역에 94억 투자",0
"셀루메드, 덴탈파우더 공급계약 체결 “내년 매출 성장과 이익개선↑”",0
"[특징주] 웅진, 2차전지 사업 진출 기대감에... 2거래일째 급등",0
"""토종ETF의 저력"" 삼성운용, 美금융시장에 국내 ETF 상품 첫 수출",0
"[fn마켓워치] ‘대주주교체’ 승부수 이원컴포텍, 체질개선 재도약하나",0
"""이-하마스 인질교환·임시휴전 합의 임박""",0
"[속보] 코스피, 3.19p 내린 2483.48 출발",0
"맥쿼리, 카이스트 금융전문대학원에 장학금 1800만원",0
"한화, 3분기가 저점이다...2024년엔 본격 회복 전망 -대신",0
시장이 들썩이자...'코인 실전투자대회'도 돌아왔다 [코인브리핑],0
"[fn사설]자문위 연금개혁안 제시, 공론화 서둘러 결론내야",0
"코아시아, 'Arm 테크 심포지아 2023' 참가",0
"중견기업, ESG 경영실천 앞장…확산 선포식 개최",0
"당정, 개인·기관 공매도 조건 일원화..상환기간 90일·담보비율 105%",0
"황만영 한국지역난방기술 대표, 한국에너지대상 은탑산업훈장 수상",0
공매도 차별 없앤다…상환기간 90일 일원화,0
공매도 '기울어진 운동장' 바로잡기 나선 당정..개인·기관 거래 조건 통일,0
"이란, 이스라엘-하마스 전쟁 직접 개입 안해",0
"[fn오전시황] 코스피, 차익실현 매물 속 약보합...2480선 등락",0
"삼성증권, 연말까지 '연금 페스타'...최대 73만원 지급",0
"디퍼아이, 에이직랜드와 맞손...국내 첫 '엣지 AI반도체' 양산",0
"한화증권, 특성화고 학생 120명에 취업 멘토링",0
"메타, 2020년 미 대선 조작 주장 광고 허용키로",0
"“민간 분양 부진”···신세계건설, 등급전망 ‘부정적’으로",0
"EY, 여성 수장 트룬칼리가 이끈다...빅4 회계법인 사상 최초",0
"[fn마켓워치]CJ·마그나, 오프라인 주문에 베팅",0
"'상장 재도전' 와이바이로직스, 12월 코스닥 노크..""파트너십 확장""",0
"""이번주 내내 빨간불""...코스피, 4거래일 연속 상승세 [fn마감시황]",0
"공매도 금지, 코스피200 종목에 호재될까",0
'8조 몸값' HMM 누구 품에… 하림-동원 맞붙는다,0
삼성전자 女임원 72명… 국내 100대 기업 중 최다,0
'공매도 없는' 코스피200 정기변경...호재로 작용할까,0
[특징주] 우크라이나 철도 재건 구체화 …국보 등 관련주 ‘상승’,0
"바이낸스 고객들, 하루 사이 10억달러 인출",0
"“고도화된 시장감시체계 구축에 노력할 것”... 거래소, 2023 건전증시포럼 개최",0
호실적으로 눈도장 '꽝'… 한화 '방산 형제' 존재감 커진다,0
"OPEC+, 각료회의 나흘 연기...유가 폭락",0
‘칠순’ 맞은 금투협 “저성장 고착화 or 재도약 갈림길” [종합],0
"""XBRL을 기회 삼아 수익원 늘린다"" 전담팀 꾸리고 툴 무상 제공 '고객 모시기' [한국형 XBRL 시대 본격 개막(하)]",0
기업 체감경기 여전히 한겨울…21개월 연속 부정적,0
"HPSP, 목표주가 3.9만→4.4만-BNK",0
"[특징주]우리기술, 英GIG그룹 韓해상풍력에 1.5조 투자..울산 풍력사업 직접 참여 부각",0
종부세 고지서 100여만명에게 23일 발송,0
"크로스체크·미래에셋증권, MOU체결",0
"[특징주] 두산로보틱스, 6%대 강세... 장중 신고가 또다시 경신",0
열정의 '김홍국' Vs 인생 역작 '김재철' HMM 승부수,0
"LG디스플레이, 양호한 업황에 따른 간접적 수혜 기대-NH",0
“소통 역량 인정”···한양증권 대한민국소통대상 수상,0
"마윈, 주가 급락에 알리바바 지분 매각 중단",0
"뉴욕증시, 0.5% 안팎 상승...MS는 사상최고 경신",0
"김동철 한전 사장,英서 K원전 세일즈",0
"""광고 업황 개선돼야""...SBS, 목표가↓-유안타증권",0
"엔비디아, 투자자들 팔지만 전문가들은 ""사라""",0
"신테카바이오, 호주 의학 연구기관 ‘QIMRB’와 신약개발 등 상업화 MOU",0
[fn마켓워치]수은 500억 출자에 어펄마·SKS-삼천리·원익·E&F 압축,0
한국투자증권 '세대교체' 단행... 신임 대표에 김성환 부사장 내정,0
"노랑풍선, '소통어워즈' 소셜미디어대상 11회 연속 수상",0
"MDS테크, RISC-V 디버깅 지원 센터 오픈한다...""국내 최초""",0
한양증권 '대한민국소통대상' 수상,0
1년 전 고민했던 OCIO펀드···“한투운용 고를 걸”,0
"CTT리서치 ""큐리옥스바이오시스템즈, 글로벌 바이오텍과 OEM공급 논의중..긍정적""",0
조선업 호황 업고 '초격차 기술' 확보...이차전지 공급망 자립화 추진,0
"[속보]정일문 한국투자증권 사장, 부회장 승진..새 CEO에 김성환",0
"""놀면서 일하고 싶다"" 직장인 10명 중 9명 '워케이션' 희망",0
"국내 최대 컨테이너 선사 HMM, 하림·동원 격돌",0
국내 ETF 중 역대 최단기간 '순자산 4조원' 돌파한 주인공은?,0
"[영상] ""반역자 죽여라""..손흥민 응원한 중국인팬 ‘집단폭행’ 당했다",0
[특징주] '세아베스틸지주·덴티움' 등 코스피200 편입 종목 강세,0
"한국비엔씨, '미용의료 전문기업' 지티지웰니스 인수 추진",0
"거래소, 2023년 제3차 유가증권시장 온라인 IR 개최... 에코프로머티 등 9개사 참여",0
[fn마감시황] 외인 이탈에 코스피 2500선 붕괴,0
뚝 떨어진 유가...화학·바이오株 주목,0
"디에이테크놀로지, 中요고로봇 시범운행 및 배터리 개발 위한 로봇 구매",0
"와이바이오로직스, 일반 청약 경쟁률 834.9대 1 기록... 증거금 1.4조원",0
"셀트리온헬스케어, 추정 가치 13兆5948억-신한",0
"'테라' 권도형, 몬테네그로서 범죄인 인도 승인…송환국 미정",0
"펄어비스, 붉은사막 출시 시기·지연 사유 명확히 밝혀야...목표가↓ -키움",0
"클린스만 감독 “손준호 석방되길”, 中 “법대로 처리 중”... 조사 상황도 공유되지 않아",0
"“성공적 데뷔”... 그린리소스·한선엔지니어링, 상장 첫날 ‘대박’",0
“ESG 공시기준 내년 1분기에 구체화…초기엔 제재 최소화 검토”,0
"""뉴스 앵커처럼 만들어줘"" 칼로 AI 프로필 카카오톡 채널 개설",0
"사피엔반도체,?하나머스트7호스팩과 합병 증권신고서 제출",0
"더네이쳐홀딩스, 목표주가 3만→2.5만-NH",0
"CJ대한통운, 택배 처리량 성장세로···목표가 12만원-대신",0
"[속보] 하마스, 태국인 인질 12명 석방",0
'TIGER AI반도체핵심공정 ETF’ 개미들 투심 쏠려,0
"교보증권, 2년 연속 '지속가능성대회' 우수보고서 선정",0
"추경호 ""英 우호적 투자환경 조성""...증권거래소 개장행사 초청",0
"공정위 ""연내 필수품목 제도 개선 추진""...가맹분야 학술토론회 개최",0
"[fn마켓워치]우체국보험, 2억달러 EQT·브룩필드에 맡긴다",0
"""30분 덜 일한 비정규직, 식대·교통비 없다"" 대형은행 적발",0
"엠젠솔루션, 복합 탈세포화 기술 개발…생체재료 진출 박차",0
"KB증권, ‘총자산현황 Beta’ 서비스  열어",0
"연금액티브ETF, 'S&P500·나스닥100 지수' 벤치마크 이겼다",0
"""큰일 볼거야"" 항공기 통로서 바지 내리고 쪼그려 앉은 여성..승객들 ""끔찍한 경험""",0
"황의조, 팀 일정 그대로 참여한다..감독 ""그라운드에서 본 것만 평가할 것""",0
"[fn마켓워치]CBRE코리아, 물류 불황? 飛翔!",0
"아일랜드 더블린... 연쇄 칼부림에 약탈, 방화까지",0
"""촬영 중 참가자 기절""..현실판 오징어게임 소송전, 왜?",0
"[fn마켓워치]한투AC·뉴패러다임인베, 폐기물 수집운반에 베팅",0
"엠에프엠코리아, 강남 부동산 현물출자 받아...“재무구조 개선 박차”",0
"""첫날 13명 석방""..이-하마스 4일간 휴전 돌입",0
"6개월째 中 구금된 손준호…韓감독 석방 호소에 中 ""법대로""",0
"교직원공제회, '2023 대한민국 커뮤니케이션 대상' 영예",0
"한투, 리자드 스텝다운형 등 ELS 12종 출시",0
"[fn오전시황] 코스피, 모처럼 조정 국면...2500 턱걸이",0
물가 60% 넘는 튀르키예 금리 40%로 추가 인상,0
"SNT모티브, GM향 DU 위주 역성장..목표주가 6만→5.6만-하나",0
"뉴욕증시, 약세 마감...MS는 사상최고치 경신",0
"우크라 전쟁 중재자 튀르키예, 대러 민감품목 중개무역으로 재미",0
개미들 눈물의 물타기 성공?...2차전지주 바닥찍고 회복 중,0
"[fn마감시황] 코스피, 1%대 상승 마감...  2520선으로 ‘껑충’",0
"[fn오전시황] 코스피, 기관 매수세에 2500선 회복... 코스닥도 상승세",0
"ECB, 고삐 더 죈다...라가르드 ""채권매입 종료, 앞당길 수 있어""",0
"테슬라, 스웨덴 정부 제소...""신차 번호판 직접 받겠다""",0
철강株 다시 단단해질까...'현대제철' 훈풍,0
개미 '눈물의 줍줍' 통했나… 2차전지 바닥찍고 회복세 [다시 살아난 2차전지주],0
"""베몬 데뷔했는데도 왜이래"" 동굴 들어가는 와이지 주가 [e종목은 왜]",0
中 부동산 부양책 기대감… 현대제철 주가 바닥 탈출,0
"[fn오후시황] 코스피, 기관 ‘사자’에 상승폭 확대... 2510선 회복",0
"?[특징주] 이노시뮬레이션, 삼성 1600조 성장예상 ‘자율주행車 부품’ 베팅 소식에 ↑",0
"ECB, 추가 긴축 예고… ""채권매입 앞당길 수도""",0
"""또 올랐네""… 대장주 없는 시장에 새내기주 질주",0
압해해상풍력 주기기 구매 계약 체결한 우리기술,0
"美 '경기동향 풍향계'는 이제 아마존...UPS, 페덱스 제치고 최대 택배업체 부상",0
"SKT, AI 안부 확인 서비스로 취약계층 돌봤다",0
"""레고처럼 한컴 AI기술 모듈화... 산업 전반 핵심부품 역할할 것""",0
"[속보]尹 ""산단에 편의시설 설치 막은 산업입지법 빨리 개정해야""",0
KT&G '안전한 나라 만들기' 앞장,0
노후선박 교체·암모니아선… 순풍에 돛 단 조선주,0
"컬러레이, '고양이 모래공장' 가동..반려동물 사업 박차",0
"[특징주] 에이에스텍, 코스닥 상장 첫날 217% 급등",0
"테슬라, 스웨덴 정부 상대로 승소...""신차 번호판 직접 수령""",0
암모니아선 뉴마켓이 온다...조선주 일제히 '들썩',0
'에코프로머티 또 올랐네'...신규 상장株로 쏠리는 투심,0
"SK㈜ C&C·하나증권, 토큰증권 생태계 확장 맞손",0
"SK증권 ""한국항공우주, 부담없이 비중 늘릴 수 있는 구간""",0
"LG에너지솔루션, 지연되는 증설에 내년도 불확실성↑- 유안타",0
"""기업승계 안되면 폐업·매각 고려… 57만명 일자리 위기"" [국회 향한 中企의 호소]",0
UPS·페덱스 제친 아마존… 물류기지 확대·총알배송 통했다,0
내달 ‘온라인 주담대 환승’ 앞두고 기대반 우려반,0
"""삼성 버즈, '포켓몬 테마' 케이스 유럽서 제일 먼저 출시한다"" [글로벌 IT슈]",0
[fn마켓워치] 애물단지 호텔이 '귀하신 몸' 으로 거듭난 까닭은,0
"리서치알음 ""한섬, 이른 추위와 올드머니룩 유행 수혜...목표가 43%↑""",0
“농업에 테크를 입히다”···美에그테크 ETF 등장,0
돈몰리는 금리형 ETF… 미래에셋·삼성이 98% 점유,0
‘공급 차질’ 수소 충전소 29일부터 운영 정상화,0
공매도 금지 한 달… 빚투도 덩달아 '꿈틀',0
외국인 코스피 팔고 코스닥 저평가주 화력 집중,0
공매도 금지 한 달... 빚투도 덩달아 ‘꿈틀’,0
"뉴욕증시, 혼조세 마감...애플·MS '숨 고르기'",0
"[fn마감시황] 코스피, 외국인·기관 매수세에 상승 마감",0
"파두 사태, 기술특례는 죄가 없다 [기자수첩]",0
보통주 앞선 무서운 우선주들...'한동훈'으로 묶였다,0
"미래에셋박현주재단, 청소년 비전프로젝트 캠프 실시",0
"[기자수첩] 파두 사태, 기술특례는 죄가 없다",0
"[fn마켓워치] 카카오, 구원투수로 최혜령 CS 상무 영입",0
"""추가상승 노리지만 산타랠리는 부담… 먹을 게 없는 장""",0
"SK텔레콤, 연말에 차익 실현 고민해야-하나",0
"[특징주] 클래시스, 4분기 실적 기대감에...7% 대 급등",0
"[임채운의 혁신탐구] 퇴직자 재취업, 인구감소 시대 절실",0
주도주 부재 장기화...코스닥 저평가 실적株로 자금 몰린다,0
"산업부, '2023 나노융합성과전 개최",0
"티엘비, 메모리 업환 반등 업는 내년이 모멘텀-SK",0
"KT, 주가 상승 재료 없어..배당락 전 매도-하나",0
"임형섭 석경에이티 대표, '2023 나노융합성과전' 대통령 표창",0
