,뉴스제목,주가변동
1772,"[fn오후시황] 코스피, 기관 ‘사자’에 상승폭 확대... 2510선 회복",0
1773,"?[특징주] 이노시뮬레이션, 삼성 1600조 성장예상 ‘자율주행車 부품’ 베팅 소식에 ↑",0
1774,"ECB, 추가 긴축 예고… ""채권매입 앞당길 수도""",0
1775,"""또 올랐네""… 대장주 없는 시장에 새내기주 질주",0
1776,압해해상풍력 주기기 구매 계약 체결한 우리기술,0
1777,"美 '경기동향 풍향계'는 이제 아마존...UPS, 페덱스 제치고 최대 택배업체 부상",0
1778,"SKT, AI 안부 확인 서비스로 취약계층 돌봤다",0
1779,"""레고처럼 한컴 AI기술 모듈화... 산업 전반 핵심부품 역할할 것""",0
1780,"[속보]尹 ""산단에 편의시설 설치 막은 산업입지법 빨리 개정해야""",0
1781,KT&G '안전한 나라 만들기' 앞장,0
1782,노후선박 교체·암모니아선… 순풍에 돛 단 조선주,0
1783,"컬러레이, '고양이 모래공장' 가동..반려동물 사업 박차",0
1784,"[특징주] 에이에스텍, 코스닥 상장 첫날 217% 급등",0
1785,"테슬라, 스웨덴 정부 상대로 승소...""신차 번호판 직접 수령""",0
1786,암모니아선 뉴마켓이 온다...조선주 일제히 '들썩',0
1787,'에코프로머티 또 올랐네'...신규 상장株로 쏠리는 투심,0
1788,"SK㈜ C&C·하나증권, 토큰증권 생태계 확장 맞손",0
1789,"SK증권 ""한국항공우주, 부담없이 비중 늘릴 수 있는 구간""",0
1790,"LG에너지솔루션, 지연되는 증설에 내년도 불확실성↑- 유안타",0
1791,"""기업승계 안되면 폐업·매각 고려… 57만명 일자리 위기"" [국회 향한 中企의 호소]",0
1792,UPS·페덱스 제친 아마존… 물류기지 확대·총알배송 통했다,0
1793,내달 ‘온라인 주담대 환승’ 앞두고 기대반 우려반,0
1794,"""삼성 버즈, '포켓몬 테마' 케이스 유럽서 제일 먼저 출시한다"" [글로벌 IT슈]",0
1795,[fn마켓워치] 애물단지 호텔이 '귀하신 몸' 으로 거듭난 까닭은,0
1796,"리서치알음 ""한섬, 이른 추위와 올드머니룩 유행 수혜...목표가 43%↑""",0
1797,“농업에 테크를 입히다”···美에그테크 ETF 등장,0
1798,돈몰리는 금리형 ETF… 미래에셋·삼성이 98% 점유,0
1799,‘공급 차질’ 수소 충전소 29일부터 운영 정상화,0
1800,공매도 금지 한 달… 빚투도 덩달아 '꿈틀',0
1801,외국인 코스피 팔고 코스닥 저평가주 화력 집중,0
1802,공매도 금지 한 달... 빚투도 덩달아 ‘꿈틀’,0
1803,"뉴욕증시, 혼조세 마감...애플·MS '숨 고르기'",0
1804,"[fn마감시황] 코스피, 외국인·기관 매수세에 상승 마감",0
1805,"파두 사태, 기술특례는 죄가 없다 [기자수첩]",0
1806,보통주 앞선 무서운 우선주들...'한동훈'으로 묶였다,0
1807,"미래에셋박현주재단, 청소년 비전프로젝트 캠프 실시",0
1808,"[기자수첩] 파두 사태, 기술특례는 죄가 없다",0
1809,"[fn마켓워치] 카카오, 구원투수로 최혜령 CS 상무 영입",0
1810,"""추가상승 노리지만 산타랠리는 부담… 먹을 게 없는 장""",0
1811,"SK텔레콤, 연말에 차익 실현 고민해야-하나",0
1812,"[특징주] 클래시스, 4분기 실적 기대감에...7% 대 급등",0
1813,"[임채운의 혁신탐구] 퇴직자 재취업, 인구감소 시대 절실",0
1814,주도주 부재 장기화...코스닥 저평가 실적株로 자금 몰린다,0
1815,"산업부, '2023 나노융합성과전 개최",0
1816,"티엘비, 메모리 업환 반등 업는 내년이 모멘텀-SK",0
1817,"KT, 주가 상승 재료 없어..배당락 전 매도-하나",0
1818,"임형섭 석경에이티 대표, '2023 나노융합성과전' 대통령 표창",0
1819,12월 상장주식 1억9697만주 의무보유 해제...두산로보틱스 등,0
1820,"하이브, BTS 없어도 질적 성장 돋보일 것...목표가는 ↓ -유안타",0
1821,"""20만원  대출이 128만원으로""..날짜안에 못갚자 나체사진 협박",0
1822,"""5년 내로 AI 인간과 경쟁... 美반도체 공급 독립 멀어""",0
1823,"한화증권 ""티이엠씨, 이젠 실적 반등시점 주목할 때""",0
1824,"""연말정산 세액 공제 받고, 경품 받아가세요""",0
1825,"'고강도 자구책' 셀리버리, 임원 임금 30% 삭감",0
1826,"""신작 줄줄이 나오는 위메이드, 내년 실적은 반등""",0
1827,"신고가 찍는데...""연말엔 통신주 사지 마세요""",0
1828,"""생후 10개월 인질 사망""..'이스라엘 공습' 때문이라는 하마스",0
1829,"이스트아시아홀딩스, 프리미엄 브랜드 효자 역할..영업익 68%↑",0
1830,"신안리튬, 신안 일대 추가 관정 부지 확보",0
1831,"""웬 산타랠리요?"" 12월 증시 앞두고 머리 긁적이는 증권사들",0
1832,아이엠 “글로벌 스마트폰 제조사향 VCM 수주량 급증”,0
1833,"""내년 반도체 수요  살아난다… 무역수지  3년만에 흑자 전환""",0
1834,"아담스스트리트파트너스, 파트너 겸 CFO에 마이클 컬랜더 임명",0
1835,銀 부실채권 11.5조원..신용카드 고정이하여신비율 1년새 0.53%p↑,0
1836,[fn마켓워치]금리 정점론에 中企 잠시 숨통 '4%대 P-CBO',0
1837,"에코프로비엠, 4분기 저조한 실적 지속될 것... 투자의견 ‘보유’ -유안타",0
1838,"하이투자증권, 소셜인베스팅랩과 '토큰증권 사업 추진' MOU",0
1839,"거래소, 2023 코스닥 상장법인 CEO 간담회 개최",0
1840,이젠 '3월 배당'도 짭짤… 투자전략 기업별로 차별화,0
1841,박스피 장세에 단기차익 노린다... 테마주·신규주 '단타개미' 활개,0
1842,"[fn마감시황] 코스피, 외인·기관 쌍끌이 매수에 '방긋'",0
1843,거래량 상위 종목 중 가장 많이 하락.. '만년 유망주' 삼성SDI는 왜 내리나 [이 종목은 왜?],0
1844,"공매도 개선 토론회...""불법 공매도 처벌, 약하지 않아""",0
1845,"로봇 테마 ETF, 정책 수혜 업고 수익률 껑충",0
1846,토큰증권 시장 기대감 활짝… 관련주 일제히 급등,0
1847,요소수 대란 또 올라… 수입대체국·추가물량 확보 나섰다,0
1848,"[fn오전시황] 코스피, 상승세 시작...2522 출발",0
1849,"농식품부-스타벅스 상생협약...""내년 가루쌀 신제품 출시""",0
1850,"[fn오후시황] 돌아온 외인, 장중 순매수 2000억 넘어",0
1851,상속세로 납부한 넥슨 지주사 지분 18일부터 공개 매각,0
1852,"나스닥 주가 1달러 미만 상장사 464개, 2년 전에는 단 2개 무슨 일?",0
1853,"교보증권, 하나금융지주 기초자산 원금지급형 ELB 공모",0
1854,"""투자시장 새 패러다임"" STO 관련주들 일제히 급등",0
1855,"에코프로비엠, 공매도 금지에 중장기 공급 계약은 단기 주가 긍정적-하이",0
1856,"빗썸홀딩스 지분 추징보전 소송 기각...비덴트 ""즉각 항소""",0
1857,"""땡큐 로봇"" KB운용 AI&로봇 ETF ‘잘 나가네’",0
1858,'AI 오피스'로 글로벌 테크기업 발돋움..순이익 확대로 '현금 곳간' 늘어,0
1859,"보로노이 ""애당초 반대매매 불가능""...주주 우려 달래기",0
1860,'560억 불법 공매도' 글로벌 IB 검찰에 고발당해,0
1861,"[fn마켓워치]매쉬업엔젤스, 젠아·하피챗에 투자",0
1862,"삼일제약,韓독점권리 보유한 골관절염 치료신약 “임상3상 시험 유효성 입증”",0
1863,"중앙은행들, 물가와의 전쟁 마지막 시험대 맞아",0
1864,"엠젠솔루션, 'AI 화재솔루션' 민간 자원순환센터에 국내 첫 공급",0
1865,"CJ대한통운, 택배 물량 증가·수익성 개선 기대감 ... 목표가 상향 -하이",0
1866,[fn마켓워치]믿을 건 '강남'? 오피스 매각에 쏠리는 눈,0
1867,"""2차전지 레버리지 ETF 알리자"" 미래에셋, 이벤트 '풍성'",0
1868,"[특징주] 이베스트證, STO시장 열린다...관련업체와 잇단 MOU·사업 강화↑",0
1869,"한국비엔씨 파트너사 온코젠 ""국제 종양학회서 이중타깃 삼중음성유방암 연구결과 발표""",0
1870,"""출시 6일만에.."" 드래곤플라이, '콜 오브 카오스 : 어셈블' 매출 TOP 10 입성",0
1871,"테라사이언스 ""환경폐기물 소각·에너지화 특허 기술 인수""",0
1872,현장 투어에 50곳 몰렸다… 강남권역 오피스 매각 흥행 조짐 [마켓워치],0
1873,"“CBAM에 대응하려면”···딜로이트 안진, 전담팀 출범",0
1874,"화학물질안전원, 화학사고 예방 우수사례 공유대회 개최",0
1875,인도네시아 'JAKPRO'와 첫 민간 MOU 삼부토건,0
1876,[특징주] 中 요소수 수출 제한 소식에..KG케미칼 등 관련주 강세,0
1877,"삼성운용, ‘웹어워드코리아 2023’ 최고대상 수상 영예",0
1878,중소형 운용사 '틈새 ETF'로 시장 확대 나선다,0
1879,"한국투자증권, ETN 브랜드명 '한투'로 변경",0
1880,"미 국채 수익률, 4.2%도 붕괴...""내년 3월 금리인하 확률 64%""",0
1881,美 10월 구인 870만명...2년 반 만에 최저,0
1882,반도체 장밋빛 전망에도… 삼성전자·SK하이닉스 주가 ‘잠잠’,0
1883,토큰증권→ 中폐렴→ 요소수… 테마 장세 ‘활활’,0
1884,STO부터 中폐렴·요소수까지...테마 장세 '활활',0
1885,고용 완화·국채수익률 하락… 빨라진 금리인하 시계,0
1886,"美 금리 인하 내년 7월까지 어려워, 내려봤자 0.5%p 추정",0
1887,"[특징주] ""드디어 블랙핑크 재계약"" YG, 20% 급등",0
1888,"금감원, 한국앤컴퍼니 선행매매 의혹 정조준",0
1889,"[특징주] 케이엔에스, 코스닥 입성 첫날 230% 급등",0
1890,"금감원, 한국앤컴퍼니 선행매매 의혹 정조준",0
1891,"바이든, 불안한 출사표 속내 밝혀 ""트럼프 재선은 막아야""",0
1892,‘블랙핑크 전원 재계약’ YG 25% 급등,0
1893,[fn오전시황]동학개미가 올린 코스피 2500,0
1894,中 요소수 협의 '3.7개월' 벌어놨다...비축분 방출 등 심리 안정 나서,0
1895,"케이엔에스, 상장 첫날 '따따블' 달성...가격제한폭 확대 후 처음",0
1896,"금융위, `회계처리 위반` 퀀타피아에 감사인지정 조치",0
1897,"[fn마켓워치]골드만삭스, 내년 코스피 2800 전망",0
1898,"디에이테크놀로지-브이스페이스, 양산화 UAM 기체 ‘V-SPEEDER X’ 공개",0
1899,"아이센스, 유럽 체외진단 의료기기 ‘IVDR, 2017/746’ 인증 획득",0
1900,"블레이드Ent, 폐기물 매립지 사업체 그린웨일이앤엠과 STO 사업 '맞손'",0
1901,"하나투어, 순이엔티와 '테마여행 강화' 업무협약",0
1902,"초록뱀미디어, 최대주주 변경 추진 ""지배구조 개선""",0
1903,"미래에셋證, 김미섭·허선호 각자대표 선임",0
1904,"엔케이맥스, 100% 무상증자 결정…“주주가치 제고”",0
1905,"""내년엔 꼭""...강스템바이오텍, 피부 오가노이드 상용화 속도",0
1906,"나채범호 한화손보, 목표주가 6500→6000-NH",0
1907,"남양유업, ""준법 경영 천명""..‘공정거래 자율준수 프로그램’ 도입 선포",0
1908,"아이티센, 실물금속 원자재 기반 STO 사업 관심-KB증권",0
1909,"베셀, ‘최대주주 100% 청약’ 주주우선공모로 성장 동력 확보",0
1910,"하나증권, 일루넥스와 STO 사업 맞손 ""신사업 발굴 확대""",0
1911,"美, 서안 이스라엘 정착민 일부 입국금지...폭력행위 제재",0
1912,"유니슨, 대영채비와 ‘재생에너지 연계형 EV 충전 서비스’ MOU",0
1913,'농촌재능나눔 대상' 대통령표창에 고한상씨,0
1914,"미래에셋증권, '김미섭·허선호號' 출항",0
1915,"10주년 맞은'딥 체인지' 빗썸, 100억 출자 공익재단 만든다",0
1916,"[fn마켓워치]""탄소중립에 150조달러 투자 필요""",0
1917,"프리미엄 펫푸드 오에스피, '인디고포' 모델에 배우 이준호 발탁",0
1918,'구글 투자유지' 카페24 상한가 직행,0
1919,'세월호참사 막아라' 국민해양안전관 7일 진도에 문 연다,0
1920,"외국인, ETF 손떼거나 단타 치거나",0
1921,"[특징주] LS머트리얼즈, 상장 첫날 270% 급등",0
1922,"[특징주] 엔터파트너즈, 무상감자 결정 후 거래재개 첫날 ‘상한가’",0
1923,"""배당으로 주가 지지""...강원랜드, 카지노 수요 회복 난항-KB증권",0
1924,LS머트리얼즈 첫날 날았다… 2호 '따따블',0
1925,"[fn오후시황]코스피, 동학개미 5400억 순매도에도 2530선 상승세",0
1926,"초록뱀미디어, 상폐 실질심사 이의신청서 제출 완료",0
1927,"[fn오전시황]코스피, 동학개미 파니 2530선 상승세",0
1928,"울고싶은 엔씨소프트, 목표주가?110만 어디가고 21만-삼성",0
1929,"'SM 시세조종' 카카오 배재현, 첫 공판서 혐의 부인... ""무리한 사법 잣대""",0
1930,"[fn마켓워치]LB인베, 7080 전면에..안근영·채두석·오승윤·장용욱 승진",0
1931,IPO로 뜨거웠던 올해… 내년에도 '대어급' 줄줄이 대기,0
1932,"HJ중공업 임원진, 자사주 매입...책임 경영 강화",0
1933,"엔비티, 트위치 빈자리 노리는 네이버 '치지직'에 네이버페이 연동 눈길",0
1934,"버핏의 옥시덴털, 셰일석유업체 크라운락 인수...업계 M&A 봇물",0
1935,"""온정을 나눠요"" NH투자증권, 자폐인협회에 문구세트 전달",0
1936,"[공시]비츠로시스, 143억 규모 공급계약 체결",0
1937,"미래에셋證, 인도 현지 증권사 인수",0
1938,HLB가 픽한 '글로벌 성장모델'은?,0
1939,<인사> 미래에셋증권,0
1940,"유틸렉스, 고형암 CAR-T 치료제 ‘307’ KDDF 지원 협약 체결",0
1941,"[속보]코스피, 2535.11출발..0.39%↑",0
1942,도입되는 금융사 책무구조도···“개선안 마련해야”,0
1943,'불닭볶음면' 날자...낙수효과 꿈틀,0
1944,"LG전자, 내년 1분기를 보며 '지금' 사야 할 주식 -SK",0
1945,"신세계인터내셔날, 목표주가 2.6만→2.5만-유진",0
1946,"[공시]삼성카드 ""르노삼성차 지분매각 추진, 결정된 바 없어""",0
1947,<부고> 김융기씨(전 KT 뉴욕지점장) 별세,0
1948,"“보이스피싱 예방 로드맵 수립”···현대차證, 금감원장상 수상",0
1949,"[공시]셀리버리, 이사 직무 집행정지 가처분신청 기각",0
1950,"비츠로시스, 143억 규모 인도네시아 인터넷 유선계약 따내",0
1951,"미래에셋, '커버드콜 전략' 활용한 배당액티브ETF 상장",0
1952,"""기업 공고 한눈에"" 사람인, 채용달력 구독서비스 운영",0
1953,"자사주 9.7%까지 늘리는 케이프, 영업이익율 30%에 도전",0
1954,"비엘사이언스, 세계 최고 수준 정확도 ‘AI 세포핵 진단’ 상용화 기술 확보",0
1955,"웹케시, 인텔리빅스와 마케팅 업무 제휴 체결",0
1956,'SM 시세조종 의혹' 배재현 카카오 투자총괄 오늘 첫 공판,0
1957,"예멘 반군, 홍해 지나는 상선 무차별 타격...수에즈 운하 어쩌나",0
1958,"""주말엔 '취불'"" 8개 여행사 소비자에 갑질…대한항공 등 24시간 내 '즉각 환불'",0
1959,"폴란드, 야권연합 투스크 새 총리 선출...한국 방산 수주 물거품될 수도",0
1960,"JYP Ent., 日 신인 NEXZ 기대감-한투",0
1961,"[fn마감시황] 코스피, 3개월 만에 2600선 돌파... 코스닥도 860선 회복",0
1962,"코스피, 석 달 만에 2600선 돌파... 미국發 훈풍에 외인·기관 동반 매수",0
1963,"[fn오전시황] 코스피, 기관·외인 매수세에 상승... 2600선 눈앞",0
1964,"서학개미도 청개구리?...반도체주 오르는데 ""팔자""",0
1965,"[fn오후시황] 코스피, 3개월 만에 장중 2600선 돌파... 코스닥도 강세",0
1966,"팬오션, HMM 우협에 목표주가 7000→4500-대신",0
