뉴스제목,주가변동
High school dropout vlogs become more popular,0
승용차 타고 있던 ‘쌍둥이 형제’ 참변.. 화물차에 받혀 형 숨지고 동생 부상,0
Samsung dumps ASML shares for $3.3 billion investment war chest,0
이언주 “이준석 신당 ‘반윤’이 최우선 조건”,0
박민 사장이 언급한 당일 밤 사과방송한 KBS 뉴스9,0
김서형·김선영·한효주...제59회 대종상영화제 빛낸 여성들,0
비야디(BYD) 앞세운  중국의 ‘전기차 굴기’,0
"경북 영천 폐전선 6,900톤 이틀째 '활활'···누가 쌓아 뒀나?",0
"어느 홈리스 여성이 남긴 기록, ‘쓸모 없어 빛나는’ 세계",0
"EBS 대표강사 ""2024년도 수능 국어, 9월 모의평가보다 체감 난이도 다소 높아""",0
수능 중 '정전'...수험생들 다른 교실로 이동해 시험  '혼란',0
일본 오타구의 공장은 공장이 아닌 마을이었다 [視리즈],0
“모든 벽면 스크린으로 덮일거야” 백남준 예언 현실로: 호크니 몰입형 전시 연 도형태 갤러리현대 대표,0
우리 아이 주머니 ‘당근칼 있나’ 확인하세요,0
"""전월세 지원+재택근무, 떠날 이유 없죠""…개발자 부부 지방 정착기",0
"황의조 ""영상 속 여성, 기혼 방송인""…2차 가해 논란",0
“쇼핑백 왜 들고 다니나 했더니”…전통시장 CCTV에 찍힌 ‘나쁜 손’ [잇슈 키워드],0
"[단독] 이번엔 사무실 근무 중 노출 방송...""공무원 기강해이 심각""",0
40대女 소변 먹이고 성폭행한 중3…“꾸중에 눈물 흘리는 아이” 라며 선처 호소,0
"황의조 ""형수와 불륜 없었다…금전 다툼도 아냐""",0
"황의조 “영상 속 상대女…” 신상 거론, 2차가해 논란",0
형수가 유출한 황의조 영상…“결혼한 방송인” 2차 가해 논란,0
"T1, 롤드컵 4번 우승했지만... ‘166억’ 적자 극복 방안은",0
"""살려달라"" 비명에 달려간 父子...아들은 얼굴 50바늘 꿰매",0
나를 향한 ‘교제살인’ 두달 전부터 시작됐다…경찰 신고했지만,0
한숨 나오는 ‘나의 아저씨’…“결혼 자금 날려” “투자 최대 실수”,0
"이준석 “한동훈 장관, 김건희 학력 위조 질문에 어떻게 답하냐에 따라...”",0
"""남친이야? 일단 옷 벗어"" 상견례 앞두고 외도한 예비신부",0
"'꽈추형' 홍성우, 직원 폭언·폭행 의혹…""유명해지니 트러블""",0
“신축에서 25년 살았더니 내 집?” 공짜집 생긴 사연 알고 보니,0
"“라면 하나 끓여 먹는데, 이렇게까지” 5개입 포장…비닐쓰레기 주범 [지구, 뭐래?]",0
"손석희 ""재정적 자유를 위한 길을 열었습니다"" 사칭광고 딥페이크까지 등장",0
"손흥민 유니폼 입었다고 ""반역자""‥중국 관중 비매너 '눈쌀'",0
1400만명 살렸지만…화학적 거세 당하고 자살 택한 천재 수학자,0
"황의조 ""형수 결백 믿어… 금전 다툼이나 불륜은 절대 아냐""",0
[단독] 부산 도심서 총알처럼 달려간 택시…운전기사 부상,0
"찰스 3세, 블랙핑크에 대영제국훈장 수여…尹대통령 부부 참석(종합)",0
"뇌종양 투병 윤석화, 앞니 다 빠져…""자연 치유 중""",0
침대 밑 장판 들추니 후두둑…'빈대믹' 신조어까지 등장,0
"'나의아저씨' 만든 초록뱀미디어, 상폐 결정에 ""이의신청서 제출""",0
"""남현희에 배신감""...전청조 '옥중 편지' 공개",0
"윤 정부에 '최후통첩' 김동연 ""12월 중순까지 답없으면 특단조치""",0
"황의조 ""성관계 영상 속 여성, 결혼한 방송인""…2차가해 논란",0
'조회수 2600만회'…미모 여의사가 알려주는 '쾌변법' [숏폼],0
"""반역자"" 중국 팬끼리 난투극…손흥민 뛰던 경기 무슨 일",0
한파특보 온다…하루만에 13도 ‘뚝’ 금요일 출근길 영하7도,0
"황의조 측 ""형과 형수 결백 믿어…불륜·금전 다툼 아니다""",0
578억원 순방비 vs 7조원 투자유치…달라도 너무 다른 與野 손익계산,0
"""이게 무슨 냄새?""…휴무 경찰관이 주차장서 극단선택 기도자 구조",0
"'김건희 동안의 비밀', 해외에선 어떻게 읽혔나",0
올겨울은 '숏패딩' 열풍…다채로운 유혹 스킬,0
‘히비키 30년’ 140만원→315만원 껑충… 日 위스키 값 천정부지 “없어서 못팔아”,0
"[단독] 임성근 전 사단장, '채 상병' 사고 경위 사실과 다른 보고 정황",0
"""벌써 매진이라니""…이 햄버거가 동난 까닭",0
女고생 “왜 저한테 소리 지르세요? 저도 남의 집 귀한 딸 아니에요?”,0
"4명 숨진 터널 참사, 운전자 전화 ‘힐끔’ 탓이었다",0
'부모님이 이상하다'…파킨슨병 징후는? [명의],0
Phone-distracted driving kills four friends on weekend outing,0
'브레이크 밟았는데 밀렸다' 진술에 국과수 '차량 결함 아냐'…60대 운전자 구속,0
하남시 모 행정복지센터 내부 갑질 논란…“동장과 마찰 빚은 듯”,0
"고민정 ""'설치는 암컷 발언' 최강욱, 참 좋아하는 선배…괴롭지만 징계""",0
김포족(김장포기) 늘자 신세계vs워커힐vs롯데 '호텔김치' 3파전,0
샴푸 1분 전 ‘이것’하면… 푸석한 머리에 윤기가,0
"'LG 우승턱' 가전할인, 팬심에 빛났다...구매 광클릭 화제",0
[이달의 기자상] 디스패치 '전청조 사기전과 판결문 입수 外' 등 6편,0
이태원 참사 노르웨이 유가족 최초 인터뷰...또 확인된 '무책임한 대한민국',0
"T1, 롤드컵 우승 멤버 다 잡았다… 내년에도 ‘제오페구케’",0
이준석 “윤 대통령이 공천 파동 만들 것이란 신뢰가 있다”,0
尹 지지율 35%…이준석 신당 창당 시 지지 의향 '없다' 69% [NBS],0
아침 먹었더니 이런 효과가…공복에 먹으면 좋은 음식·나쁜 음식은,0
"신세계 다 뜯어고친다…정용진 ""조직부터 시스템까지 전부 바꿔라""",0
공무원증 목에 걸고 노출 생방송...징계하자 병가,0
"'암컷이 설쳐' 최강욱 막말, '입 닫은' 민주 女 의원들…왜?",0
"Korea, Britain sign 'Downing Street Accord’ to raise ties to highest level",0
아내가 최고로 듣고 싶은 말 “사랑해” 아니다...그런데 이런 칭찬을?,0
황의조 성관계 동영상 여성 '결혼한 방송인' 언급 2차 가해 논란,0
"말라가는 지하수, 움직이는 자전축[정봉석의 기후환경 이야기](11)",0
"노소영 ""최태원, 동거녀에 1000억 써""... 김희영 ""허위사실""",0
"檢, 논산서 40대 여성 납치 성폭행한 10대 중학생에 장기 15년 구형",0
‘上’ ‘上’ 찍다가 하락한 에코프로머티…공매도 추가 청산 가능성은,0
‘무슨 냄새지?’…휴가중 경찰관이 지하주차장서 시민 목숨 구한 사연,0
"[속보] 하림그룹, HMM 인수 본입찰 참여",0
포만감 왜 드나 했더니…'과식 막는 신경세포' 찾았다,0
[후지산 산행] 두 번 오면 바보라지만 바보가 되고 싶었던 산행,0
"황의조 '불법촬영 혐의' 피해자 ""황의조, 범죄 '셀프 인정'… 2차가해 묵과 않을 것""",0
김진표 국회의장 “팬덤에 기대는 나쁜 정치인은 국민 대표 될 수 없다”,0
"박지원 “한동훈 장관, 국민 세금으로 사전선거운동 중” [정치왜그래?]",0
"""승진 서열 9위가 1위로"".. 순창군 '승진서열 임의작성' 적발",0
"2024년 IT 트렌드 3대 키워드… 초거대 AI, 메타버스, 블록체인",0
"""생리 탐폰 사용 후 쇼크""...두 자매 연달아 입원, 무슨 사연?",0
"‘내 아이’ 좋지만, ‘나’ 하나도 벅찬 현실.. 누가, 어떻게 키우라고? “집 안돼, 돈 없어”",0
"황의조 ""영상 속 여성은 방송인이고 기혼"" 2차 가해 논란",0
"""후춧가루인 줄 알았는데""···포장한 마라탕에서 나온 벌레",0
“독일 아스파라거스는 착취의 맛” 독일판 깻잎 투쟁기,0
부산서 전기차 택시 사고…50여 분 만에 화재 진화,0
가계빚 키운 주범은 누구인가 [마켓톡톡],0
"삼성전자, 비스포크 에어드레서, 그랑데 AI 프로모션 전개",0
"여행가방, 호텔 ‘욕실’에 보관해라(Feat. 빈대)",0
"""펜타닐 때문에 미국 무너질 지경""...신아편전쟁 '임박' [Y녹취록]",0
"""대기업 회장이 얼마나 급했으면""…최태원, 이코노미석 탄 이유",0
서경덕 교수 “손흥민·이강인에 레이저 쏘고 애국가 야유한 中 관중들… FIFA에 고발”,0
"'나는 솔로' 16기 상철 측 ""영숙 등 고소했다""",0
"""싫다고 했잖아""…황의조-피해자 녹취록 공개",0
"찰스3세 선물 위스키는 ‘대통령기록물’…윤, ‘마신다 VS 이관한다’",0
공항이 발칵…몰래 수하물 컨베이어벨트에 탄 3살 아이 [잇슈 SNS],0
"‘손흥민·이강인에 레이저 테러’ 中관중, FIFA에 고발",0
"“ㅋㅋㅋ” 이선균 협박한 업소 女실장, 해킹범과 나눈 메시지 보니",0
6개월째 구금된 축구 국대 손준호…한국 석방 요구에 中 “법대로 처리 중”,0
"이준석 “한동훈 장관, 김건희 학력 위조 질문에 어떻게 답하냐에 따라...”",0
'40m 폭포' 앞에서 수천명 인증샷…관광지 아닌 공항이었다,0
"주4일제 실험 확산, 근무해 보니... ""월급 줄었지만 내 인생이 달라졌어요""",0
여중생과 성관계하고 다른 10대 女 극단선택 방관한 20대… 징역 6년,0
“유럽출장 내겐 기회 안줬다”며 따진 野이수진,0
"‘일본의 이케아’ 한국 상륙했다…규모만 900평, 어디에 들어오길래",0
낯익은 ‘얼굴’ 아이폰 들고 샷!…“알고보면 사진은 삼성이 더 낫데요”,0
"엘니뇨 지구 폭격 시작됐다, ""위험한 겨울이 오고 있다""",0
"학생들 앞에서 교사 목조른 학부모…실형 나오자 ""아이 혼자 집에 있다""",0
의정부 빌라서 숨진 40대 여성에 '목 졸림' 소견…남편 추적 중,0
"""남현희·전청조 탓 남친 개업 펜싱장까지 사람들 발길 뚝…결혼 파투""",0
"""가격 오르기 전에 먹자, 이제 반값에 못 볼 수도""…중국, 랍스터 '싹쓸이' 나섰다",0
"[영상] 용혜인 ""대통령 윤석열 1등공신 자기 반성 없이, 연락처 몇만 개 모았다고만""",0
"""많이 미안하고 사랑해""…전청조, 옥중 편지서 ""남현희에 배신감""",0
"'오징어게임' 리얼리티쇼 참가자 소송 추진…""촬영중 신경손상""",0
"아이폰 사용자, 아이폰 사진 진짜 좋아할까",0
“7만원짜리 샤넬백 샀어”…SNS서 번진 ‘짝퉁 플렉스’,0
버스서 대놓고 야동 보는 20대男…뒷자리 女중학생이 못견디고 한 행동,0
에코프로비엠·포스코퓨처엠·엘앤에프 '같은 듯 다른 점 살펴보니',0
"손흥민·이강인에 레이저 쏜 중국 관중…서경덕 ""FIFA에 고발""",0
"뇌종양 투병 윤석화, 앞니 다 빠져…""자연 치유 중""",0
광장시장 '모둠전 바가지' 논란 가게 결국…,0
"한동훈, 최강욱 '암컷 발언'에…""이게 민주당이야 멍청아""",0
"""촬영 중 참가자 기절""..현실판 오징어게임 소송전, 왜?",0
"[스브스픽] ""연쇄살인마 유영철이 변했다…돌연 교도관에 복종""",0
[단독] 이선균 겨드랑이털도 '마약 음성'…사실상 물증 확보 실패,0
"'나솔 16기' 상철, 영숙 고소장 제출…""허위사실 유포 명예훼손""",0
"한동훈, 최강욱에 직격 “이게 민주당이다, 멍청아”",0
"""황의조, 지인들과 영상 공유했다""는데 ""형수 믿는다?""",0
"손준호 구금 6개월째, 韓감독 ""석방"" 호소에…中외교부 ""법대로 처리""",0
"'불법촬영' 황의조 피해자 신상 일부 공개 '2차 가해' 논란 확산…피해자 측 ""협박과 압박""",0
성공한 대통령으로 남을 유일한 길은 명예롭게 물러나는 것 [임상훈의 글로벌리포트],0
잠실 롯데월드몰에 초대형 ‘크리스마스 마켓’ 문 연다,0
"""에코프로비엠 주식 전량 매각""...총 매도금액 263억",0
"황의조 변호인 ""형과 형수, 부모 이상으로 믿는다…형수와의 불륜 의혹 사실 아냐""",0
"연합뉴스 ""방통위, 연합뉴스TV 최대주주 변경 승인 불허해야""",0
이선균 겨드랑이털까지 채취했지만…2차서도 '음성',0
명품이라던 다이슨 “한국 AS 호구 취급” ...결국 사과문 냈다,0
"임종석 ""한동훈, 욕망 봉인 해제… '5000만의 언어' 꿈도 커""",0
"[단독] 與 혁신위원 3명 전격 사의…""내부회의서  '혁신위는 시간끌기용' 말 들어""",0
"김재원, 이준석 두고 ""경상도서 말하는 '위아래도 없다'는 얘기 있지 않나""",0
"""그냥 따서 마셔?""...캔 음료 안닦으면 '이런' 세균이, 헐!",0
내시경 중 대장에서 발견된 '파리'에 美의료진 '당혹',0
"당정 ""4.5% 금리 청년 청약통장 신설…당첨시 2%대 주담대""",0
대변 후 물티슈 사용… 마무리로 ‘이것’ 안 하면 독 된다,0
"주진우 작심 폭로, “그날 내게 전화로 하차 통보한 사람은···” [금요시사회]",0
"T1, 롤드컵 우승 멤버 다 잡았다… 내년에도 ‘제오페구케’",0
중학생과 성관계 후기글 올린 20대 징역 6년,0
[THINK ENGLISH] 푸바오 헛된 탈출 시도 끝에 외출금지령 떨어졌다,0
주차하다 ‘쾅’ 수리비 800만원...이제 걱정하지 마세요[백카(CAR)사전],0
"원주세브란스기독병원, 병원 앞 인도 통행 무단 차단 논란",0
'60대 신혼부부'에도 50년 주담대…주금공 정책금융 허점 투성,0
‘무슨 냄새지?’…휴가중 경찰관이 지하주차장서 시민 목숨 구한 사연,0
"“이재명 법카 공익제보자 A씨, 나 조명현입니다” [+영상]",0
[주간 뉴스타파] 부자가 지배하는 나라... 공직자 재산 30년 치 분석,0
School hires robots as cafeteria chefs,0
"[단독] '오줌맥주' 파문 칭따오 수입사 비어케이, 150억 '배당 잔치' 벌인 뒤 구조조정",0
대체복무 1기 종료…97%가 “징벌적 3년”,0
‘킹산직’ 기아 생산직 또 뽑는다···300명 채용에 몇 명 몰릴까 ‘관심’,0
"행정 실수로 방치된 목욕탕 활용방안 찾았다..계획과 달라졌지만 주민들 ""환영""",0
빈대에 놀란 부산…도시철도 좌석 PVC 교체,0
"""승진 서열 9위가 1위로"".. 순창군 '승진서열 임의작성' 적발",0
‘이재명 민주당 대표 수사 검사’ 이정섭의 비위 의혹들,0
기아 ‘연봉 1억’ 고졸 이상 생산직 채용,0
"[설악산 중청대피소 르포] ""숙박 기능 필요하지만, 너무 낡아 다시 지어야""",0
당신을 발견해주는 친구,0
초등학교 앞에 나이트클럽이?···주점 많은 동네라 괜찮다는 대구교육청,0
"황의조-피해자 대화 공개... ""싫다고 했잖아"" ""진짜 미안""",0
"'암컷' 발언 옹호하는 민주당 女 정치들.. 민주당 ""자정능력 잃어""",0
포만감 왜 드나 했더니…'과식 막는 신경세포' 찾았다,0
과자에서 크림 뺀 범인은 누구? 슈링크플레이션의 꼼수 [세태+],0
테이저건 3발도 무소용...경찰 중상 흉기난동 전말은?,0
